01,79254440072, 1714521600, 1714523773
02,79309518740, 1714521600, 1714522170
01,79272141173, 1714521600, 1714523363
01,79314383367, 1714521600, 1714521617
01,79359271586, 1714521600, 1714521834
02,79362981296, 1714521600, 1714521600
01,79223961161, 1714521600, 1714522220
02,79259422805, 1714521600, 1714522545
02,79237015311, 1714521600, 1714521600
01,79358165911, 1714521600, 1714521864
02,79222048877, 1714521600, 1714521860
01,79366775930, 1714521600, 1714521834
01,79225894221, 1714521600, 1714523652
02,79268147646, 1714521600, 1714521815
01,79203493575, 1714521600, 1714522475
01,79366775930, 1714529318, 1714529570
02,79359271586, 1714530070, 1714530330
02,79254440072, 1714534113, 1714534523
02,79237015311, 1714534878, 1714534941
02,79309518740, 1714540594, 1714541962
02,79366775930, 1714566990, 1714567224
02,79358165911, 1714567512, 1714568832
01,79203493575, 1714569104, 1714569104
01,79222048877, 1714570018, 1714570258
02,79225894221, 1714575424, 1714575652
01,79268147646, 1714582523, 1714582738
02,79237015311, 1714588053, 1714588143
02,79359271586, 1714592100, 1714592178
01,79366775930, 1714597160, 1714597286
01,79358165911, 1714599264, 1714600386
02,79359271586, 1714600414, 1714600466
01,79203493575, 1714619972, 1714620462
01,79366775930, 1714630964, 1714631666
02,79225894221, 1714631122, 1714631521
02,79268147646, 1714633328, 1714635091
02,79359271586, 1714633410, 1714634814
02,79309518740, 1714638688, 1714640284
02,79225894221, 1714642615, 1714643356
01,79359271586, 1714647168, 1714647454
02,79203493575, 1714650135, 1714652060
01,79268147646, 1714655327, 1714657176
01,79222048877, 1714657818, 1714658058
02,79254440072, 1714663773, 1714663978
01,79222048877, 1714671192, 1714671312
01,79225894221, 1714691430, 1714693767
02,79359271586, 1714696870, 1714697364
01,79359271586, 1714722072, 1714722176
01,79254440072, 1714731188, 1714731516
02,79223961161, 1714733015, 1714733759
02,79359271586, 1714759238, 1714759602
02,79268147646, 1714763415, 1714764920
02,79309518740, 1714769252, 1714770278
01,79237015311, 1714782887, 1714782914
01,79272141173, 1714783203, 1714783203
01,79223961161, 1714792064, 1714792343
02,79314383367, 1714797797, 1714798137
01,79259422805, 1714800753, 1714803453
02,79223961161, 1714805798, 1714806139
01,79223961161, 1714810624, 1714811802
02,79366775930, 1714815024, 1714815186
02,79359271586, 1714817254, 1714817384
02,79359271586, 1714817384, 1714818502
01,79366775930, 1714822670, 1714822904
01,79268147646, 1714825628, 1714828079
01,79222048877, 1714828920, 1714829920
01,79254440072, 1714845256, 1714846076
02,79272141173, 1714845923, 1714846415
02,79362981296, 1714849170, 1714851661
02,79272141173, 1714855375, 1714857958
01,79222048877, 1714860566, 1714860646
02,79225894221, 1714886063, 1714888286
02,79358165911, 1714889490, 1714890458
01,79254440072, 1714897776, 1714897858
02,79268147646, 1714909023, 1714909367
01,79203493575, 1714914878, 1714915368
01,79362981296, 1714926841, 1714927212
01,79268147646, 1714929603, 1714929904
01,79225894221, 1714936360, 1714939894
01,79268147646, 1714950140, 1714950398
01,79314383367, 1714963845, 1714963998
02,79314383367, 1714968601, 1714969655
02,79362981296, 1714970172, 1714971391
02,79222048877, 1714983230, 1714983370
02,79362981296, 1714987501, 1714987819
02,79225894221, 1714987968, 1714990077
01,79237015311, 1714990936, 1714991485
01,79366775930, 1714995036, 1714995144
01,79366775930, 1714995144, 1714995306
02,79259422805, 1715007762, 1715010192
01,79223961161, 1715013627, 1715013689
01,79309518740, 1715019002, 1715019173
01,79314383367, 1715020288, 1715020424
01,79237015311, 1715022467, 1715022512
02,79222048877, 1715022772, 1715022812
02,79222048877, 1715022812, 1715023092
01,79362981296, 1715025409, 1715025462
02,79366775930, 1715028984, 1715029200
01,79309518740, 1715037597, 1715039250
01,79272141173, 1715041638, 1715044262
01,79259422805, 1715049315, 1715050080
01,79223961161, 1715049569, 1715051553
01,79237015311, 1715053494, 1715053575
01,79359271586, 1715057346, 1715058958
01,79237015311, 1715062427, 1715062517
01,79366775930, 1715066620, 1715066800
02,79272141173, 1715075622, 1715077426
01,79259422805, 1715093550, 1715094315
01,79359271586, 1715100138, 1715101334
02,79362981296, 1715111382, 1715112018
01,79362981296, 1715128128, 1715128817
02,79359271586, 1715134278, 1715134668
01,79366775930, 1715137898, 1715137952
01,79203493575, 1715161230, 1715161405
01,79366775930, 1715164146, 1715165280
01,79225894221, 1715174977, 1715175832
02,79254440072, 1715177038, 1715177366
01,79358165911, 1715184634, 1715184876
01,79358165911, 1715189948, 1715190212
01,79359271586, 1715192320, 1715192528
01,79268147646, 1715203348, 1715203821
01,79314383367, 1715204544, 1715204561
02,79366775930, 1715210184, 1715210364
02,79222048877, 1715220102, 1715220122
02,79225894221, 1715220208, 1715220835
01,79309518740, 1715228096, 1715228894
01,79314383367, 1715232179, 1715233097
02,79358165911, 1715240932, 1715240976
01,79254440072, 1715244576, 1715244986
02,79366775930, 1715247784, 1715248036
02,79222048877, 1715255146, 1715256206
01,79225894221, 1715265211, 1715265895
02,79225894221, 1715273291, 1715274773
02,79254440072, 1715281176, 1715282734
01,79223961161, 1715293743, 1715294828
02,79358165911, 1715296768, 1715296900
01,79222048877, 1715313120, 1715313400
01,79223961161, 1715321738, 1715321800
02,79254440072, 1715329264, 1715330248
01,79237015311, 1715336929, 1715337163
01,79314383367, 1715338966, 1715339119
01,79222048877, 1715344046, 1715344486
02,79272141173, 1715346226, 1715347415
02,79203493575, 1715347921, 1715348096
01,79259422805, 1715350788, 1715352813
01,79359271586, 1715357248, 1715358652
01,79359271586, 1715358652, 1715358730
01,79254440072, 1715366438, 1715366971
02,79237015311, 1715376997, 1715377132
02,79366775930, 1715382748, 1715382856
01,79254440072, 1715387651, 1715388143
01,79223961161, 1715389075, 1715391028
02,79222048877, 1715397022, 1715397182
02,79237015311, 1715399262, 1715399379
01,79359271586, 1715412264, 1715412290
02,79359271586, 1715420526, 1715420812
01,79366775930, 1715427760, 1715427958
02,79358165911, 1715428772, 1715428794
01,79358165911, 1715428794, 1715429344
01,79314383367, 1715435782, 1715436853
02,79225894221, 1715444881, 1715445508
02,79268147646, 1715451712, 1715451884
01,79223961161, 1715453818, 1715455802
01,79259422805, 1715461488, 1715462793
02,79362981296, 1715467127, 1715468982
01,79223961161, 1715469257, 1715469381
01,79359271586, 1715470228, 1715471736
02,79366775930, 1715472862, 1715473798
01,79259422805, 1715475834, 1715476239
01,79358165911, 1715480064, 1715480328
02,79366775930, 1715485024, 1715485546
02,79259422805, 1715489280, 1715491260
02,79237015311, 1715496751, 1715496760
02,79309518740, 1715505254, 1715508161
01,79268147646, 1715507533, 1715509898
02,79309518740, 1715512767, 1715512938
01,79366775930, 1715522966, 1715523110
01,79309518740, 1715526756, 1715529150
02,79358165911, 1715531048, 1715531158
01,79223961161, 1715532171, 1715532295
02,79225894221, 1715534260, 1715535058
01,79259422805, 1715534730, 1715534955
01,79309518740, 1715542968, 1715544051
01,79268147646, 1715550370, 1715550972
01,79225894221, 1715575736, 1715576363
