02,79254440072, 1709251200, 1709251218
02,79309518740, 1709251200, 1709251400
02,79272141173, 1709251200, 1709251827
02,79314383367, 1709251200, 1709251226
02,79359271586, 1709251200, 1709251800
02,79362981296, 1709251200, 1709251720
01,79223961161, 1709251200, 1709251311
02,79259422805, 1709251200, 1709251606
01,79237015311, 1709251200, 1709251360
01,79358165911, 1709251200, 1709252070
01,79222048877, 1709251200, 1709251409
01,79366775930, 1709251200, 1709252775
02,79225894221, 1709251200, 1709251255
01,79268147646, 1709251200, 1709251590
01,79203493575, 1709251200, 1709251230
01,79203493575, 1709251230, 1709251760
02,79314383367, 1709262353, 1709262691
02,79222048877, 1709262578, 1709263547
02,79223961161, 1709263158, 1709263158
02,79254440072, 1709263539, 1709263539
02,79366775930, 1709282504, 1709282879
02,79254440072, 1709288181, 1709288226
02,79259422805, 1709289748, 1709290241
01,79237015311, 1709290352, 1709290792
02,79223961161, 1709290801, 1709291208
01,79359271586, 1709296570, 1709296680
01,79203493575, 1709305840, 1709306190
02,79358165911, 1709310458, 1709312228
02,79222048877, 1709311946, 1709312212
01,79366775930, 1709312608, 1709313133
02,79314383367, 1709318326, 1709319418
02,79222048877, 1709319658, 1709320171
01,79222048877, 1709323894, 1709324293
01,79225894221, 1709332235, 1709332323
02,79358165911, 1709344076, 1709344316
01,79358165911, 1709344316, 1709344436
02,79359271586, 1709345927, 1709346087
02,79203493575, 1709356110, 1709356240
01,79362981296, 1709356356, 1709358316
02,79366775930, 1709359850, 1709360025
01,79314383367, 1709363926, 1709364186
01,79359271586, 1709368472, 1709368592
02,79366775930, 1709368519, 1709369969
02,79314383367, 1709379022, 1709379022
02,79254440072, 1709382687, 1709382732
02,79225894221, 1709389009, 1709389020
02,79203493575, 1709393680, 1709393680
01,79359271586, 1709395454, 1709395564
01,79358165911, 1709397516, 1709399316
01,79254440072, 1709399160, 1709399178
01,79223961161, 1709401780, 1709402187
01,79366775930, 1709416686, 1709417861
01,79366775930, 1709430602, 1709430852
02,79203493575, 1709435280, 1709435350
01,79359271586, 1709440334, 1709440614
02,79259422805, 1709442809, 1709442809
01,79366775930, 1709443593, 1709443943
02,79358165911, 1709447088, 1709447628
01,79366775930, 1709452437, 1709453962
02,79254440072, 1709452569, 1709452686
01,79359271586, 1709454045, 1709454145
02,79203493575, 1709456150, 1709456270
01,79309518740, 1709463890, 1709465930
01,79314383367, 1709471747, 1709472215
01,79203493575, 1709472910, 1709473040
02,79272141173, 1709485691, 1709486033
02,79259422805, 1709489427, 1709490616
01,79225894221, 1709498343, 1709498860
02,79358165911, 1709506016, 1709506586
01,79254440072, 1709510184, 1709510202
02,79359271586, 1709521300, 1709521430
01,79203493575, 1709531280, 1709531500
01,79254440072, 1709538951, 1709539005
02,79268147646, 1709539156, 1709539186
01,79359271586, 1709539338, 1709539468
02,79225894221, 1709547448, 1709547844
01,79362981296, 1709552640, 1709555080
01,79222048877, 1709555119, 1709555366
02,79309518740, 1709560370, 1709560450
01,79358165911, 1709575590, 1709575620
01,79309518740, 1709584060, 1709585900
02,79359271586, 1709584238, 1709584718
02,79237015311, 1709588106, 1709588386
02,79225894221, 1709588334, 1709588642
02,79237015311, 1709603008, 1709603228
01,79359271586, 1709620534, 1709621144
02,79223961161, 1709627280, 1709627280
02,79314383367, 1709627993, 1709628331
02,79358165911, 1709628700, 1709628850
02,79272141173, 1709633141, 1709633198
01,79225894221, 1709637230, 1709637263
02,79223961161, 1709639127, 1709639201
01,79254440072, 1709641680, 1709641689
02,79358165911, 1709644774, 1709646634
02,79314383367, 1709646876, 1709647006
01,79366775930, 1709679053, 1709679128
01,79223961161, 1709682640, 1709683084
02,79223961161, 1709683084, 1709683380
01,79203493575, 1709685420, 1709685510
01,79272141173, 1709708638, 1709712058
01,79362981296, 1709712034, 1709712554
01,79314383367, 1709713768, 1709715406
01,79358165911, 1709720946, 1709722866
02,79203493575, 1709722950, 1709722970
01,79222048877, 1709745239, 1709745391
02,79272141173, 1709749778, 1709750405
01,79259422805, 1709753372, 1709753778
01,79268147646, 1709753642, 1709753972
02,79203493575, 1709777050, 1709777160
02,79309518740, 1709788946, 1709789146
01,79254440072, 1709789541, 1709789649
02,79254440072, 1709793756, 1709793783
02,79222048877, 1709808682, 1709808758
02,79362981296, 1709809716, 1709811916
02,79203493575, 1709814600, 1709814600
02,79203493575, 1709814600, 1709814830
01,79203493575, 1709814830, 1709814830
01,79225894221, 1709815419, 1709815573
02,79359271586, 1709818132, 1709818182
02,79359271586, 1709818182, 1709818272
01,79225894221, 1709831769, 1709832385
01,79268147646, 1709856326, 1709856506
01,79222048877, 1709860880, 1709861089
01,79223961161, 1709861085, 1709861899
01,79203493575, 1709864750, 1709865390
01,79359271586, 1709876473, 1709876663
02,79362981296, 1709882919, 1709883279
02,79222048877, 1709883427, 1709883731
01,79254440072, 1709888244, 1709888244
01,79225894221, 1709889071, 1709889192
01,79203493575, 1709894510, 1709894520
02,79237015311, 1709895668, 1709895908
01,79237015311, 1709895908, 1709897188
02,79225894221, 1709901339, 1709901603
02,79254440072, 1709908779, 1709909346
02,79223961161, 1709909287, 1709909509
02,79359271586, 1709912479, 1709912739
01,79268147646, 1709914994, 1709915174
01,79366775930, 1709916960, 1709917110
02,79358165911, 1709919262, 1709919532
01,79314383367, 1709926819, 1709927521
02,79272141173, 1709927689, 1709928487
01,79362981296, 1709931860, 1709931860
01,79272141173, 1709932259, 1709932772
01,79223961161, 1709948999, 1709951367
01,79362981296, 1709961756, 1709963276
01,79366775930, 1709963827, 1709965377
02,79366775930, 1709965377, 1709966727
01,79268147646, 1709968788, 1709968938
02,79268147646, 1709973812, 1709974007
02,79259422805, 1709978392, 1709978537
01,79222048877, 1709980529, 1709980567
02,79223961161, 1709982959, 1709983218
01,79268147646, 1709988629, 1709989544
02,79237015311, 1709989794, 1709990854
02,79203493575, 1709990200, 1709990700
02,79314383367, 1709990574, 1709990834
02,79237015311, 1710000602, 1710000682
02,79259422805, 1710008203, 1710008464
02,79223961161, 1710014810, 1710014958
02,79366775930, 1710017691, 1710019116
01,79309518740, 1710025246, 1710026166
02,79259422805, 1710042368, 1710042455
01,79222048877, 1710043858, 1710045017
01,79203493575, 1710057260, 1710057390
01,79309518740, 1710063942, 1710066462
01,79223961161, 1710066295, 1710066665
02,79237015311, 1710068918, 1710069178
01,79366775930, 1710070080, 1710070405
02,79259422805, 1710076359, 1710076707
02,79254440072, 1710077733, 1710077922
01,79222048877, 1710097139, 1710097348
01,79362981296, 1710105282, 1710107802
02,79268147646, 1710106520, 1710106655
02,79359271586, 1710109727, 1710109827
01,79254440072, 1710114885, 1710115011
02,79254440072, 1710115011, 1710115524
02,79223961161, 1710118002, 1710118150
02,79272141173, 1710125144, 1710125543
01,79268147646, 1710126151, 1710126196
02,79259422805, 1710140277, 1710140364
01,79222048877, 1710142024, 1710142176
02,79254440072, 1710156594, 1710156594
02,79225894221, 1710160739, 1710160783
01,79223961161, 1710169487, 1710169783
02,79272141173, 1710174579, 1710175377
02,79254440072, 1710177129, 1710177129
02,79314383367, 1710191120, 1710191224
01,79358165911, 1710200856, 1710201096
01,79259422805, 1710216648, 1710217489
01,79358165911, 1710217020, 1710218220
01,79254440072, 1710226413, 1710226494
02,79309518740, 1710231732, 1710233892
02,79259422805, 1710264107, 1710265267
02,79203493575, 1710277870, 1710277890
01,79309518740, 1710281112, 1710281272
02,79203493575, 1710294530, 1710294610
01,79366775930, 1710295496, 1710295571
02,79203493575, 1710298770, 1710298810
01,79203493575, 1710307130, 1710307230
01,79225894221, 1710318694, 1710319354
01,79222048877, 1710320880, 1710320937
01,79309518740, 1710328492, 1710328852
02,79309518740, 1710333574, 1710333574
01,79362981296, 1710339496, 1710339976
01,79362981296, 1710343713, 1710344473
02,79362981296, 1710344473, 1710344593
01,79225894221, 1710347697, 1710347741
01,79237015311, 1710356744, 1710356784
02,79259422805, 1710362741, 1710362770
01,79362981296, 1710363278, 1710363398
02,79359271586, 1710365016, 1710365466
01,79366775930, 1710380511, 1710380511
02,79366775930, 1710380511, 1710382011
01,79366775930, 1710382011, 1710382111
02,79225894221, 1710388231, 1710388341
01,79259422805, 1710396674, 1710396906
02,79259422805, 1710396906, 1710397225
02,79366775930, 1710399099, 1710400624
02,79362981296, 1710400768, 1710401688
01,79362981296, 1710401688, 1710403368
02,79314383367, 1710402637, 1710404223
02,79203493575, 1710407070, 1710407320
02,79268147646, 1710408888, 1710408978
01,79272141173, 1710409241, 1710409811
02,79272141173, 1710417355, 1710417412
02,79259422805, 1710418415, 1710419604
01,79272141173, 1710421184, 1710424604
01,79223961161, 1710422519, 1710422852
02,79225894221, 1710428831, 1710429469
02,79366775930, 1710438847, 1710438947
02,79362981296, 1710440738, 1710442658
01,79223961161, 1710450495, 1710452863
02,79309518740, 1710456346, 1710456906
01,79254440072, 1710472914, 1710473148
02,79225894221, 1710474008, 1710474668
02,79259422805, 1710487412, 1710487586
02,79223961161, 1710496302, 1710497301
01,79268147646, 1710516206, 1710516296
02,79225894221, 1710527305, 1710527558
01,79237015311, 1710527374, 1710527614
01,79358165911, 1710531392, 1710531782
01,79362981296, 1710543557, 1710543997
01,79309518740, 1710546624, 1710547024
01,79366775930, 1710549369, 1710550444
02,79259422805, 1710551156, 1710551359
