01,79254440072, 1722470400, 1722473315
02,79309518740, 1722470400, 1722470985
02,79272141173, 1722470400, 1722470785
02,79314383367, 1722470400, 1722470400
01,79359271586, 1722470400, 1722472105
02,79362981296, 1722470400, 1722470976
01,79223961161, 1722470400, 1722470543
02,79259422805, 1722470400, 1722471093
01,79237015311, 1722470400, 1722470736
02,79358165911, 1722470400, 1722470742
02,79222048877, 1722470400, 1722470658
01,79366775930, 1722470400, 1722470440
02,79225894221, 1722470400, 1722471108
01,79268147646, 1722470400, 1722470440
01,79203493575, 1722470400, 1722470933
02,79225894221, 1722471108, 1722474648
01,79203493575, 1722475746, 1722476566
02,79203493575, 1722486192, 1722486520
02,79268147646, 1722486211, 1722487271
02,79222048877, 1722486890, 1722487363
02,79223961161, 1722495123, 1722495292
02,79314383367, 1722510847, 1722510881
02,79309518740, 1722512055, 1722514710
01,79272141173, 1722515119, 1722517594
02,79237015311, 1722517122, 1722517150
01,79259422805, 1722524409, 1722524838
02,79314383367, 1722529266, 1722529504
01,79309518740, 1722531138, 1722533838
02,79237015311, 1722532612, 1722532892
01,79223961161, 1722544452, 1722544465
01,79237015311, 1722558662, 1722559054
01,79223961161, 1722559213, 1722559590
02,79259422805, 1722564825, 1722564957
01,79314383367, 1722569951, 1722570223
02,79272141173, 1722586558, 1722586888
02,79359271586, 1722594505, 1722594660
02,79237015311, 1722595132, 1722595160
02,79314383367, 1722603316, 1722603537
02,79223961161, 1722623498, 1722624135
01,79358165911, 1722640982, 1722641066
01,79272141173, 1722641074, 1722641459
01,79314383367, 1722647661, 1722648630
01,79237015311, 1722657008, 1722657120
02,79223961161, 1722663463, 1722663567
01,79203493575, 1722664601, 1722664929
02,79358165911, 1722666602, 1722666644
02,79237015311, 1722677736, 1722678044
01,79223961161, 1722683231, 1722683517
02,79254440072, 1722692873, 1722693297
02,79272141173, 1722700571, 1722701341
01,79358165911, 1722704948, 1722705020
01,79237015311, 1722708968, 1722709360
02,79362981296, 1722714232, 1722714616
02,79366775930, 1722717596, 1722718476
01,79222048877, 1722730843, 1722731273
01,79314383367, 1722733201, 1722734255
02,79259422805, 1722742677, 1722742732
02,79358165911, 1722743324, 1722743360
01,79358165911, 1722743360, 1722743708
02,79358165911, 1722743708, 1722743858
01,79314383367, 1722763671, 1722764691
02,79272141173, 1722765379, 1722766369
02,79222048877, 1722767795, 1722770547
01,79309518740, 1722772044, 1722772314
02,79237015311, 1722781516, 1722783308
02,79268147646, 1722781663, 1722781763
02,79358165911, 1722786418, 1722786778
01,79225894221, 1722791299, 1722791299
02,79259422805, 1722796048, 1722796642
02,79309518740, 1722796956, 1722799251
02,79359271586, 1722814980, 1722815352
02,79268147646, 1722818562, 1722818922
01,79268147646, 1722818922, 1722819162
02,79358165911, 1722820826, 1722820874
02,79223961161, 1722821165, 1722821412
01,79362981296, 1722822210, 1722822690
02,79222048877, 1722827359, 1722829208
02,79237015311, 1722834848, 1722835016
01,79259422805, 1722845515, 1722845548
01,79358165911, 1722871946, 1722871970
02,79223961161, 1722875488, 1722875605
01,79237015311, 1722881402, 1722883110
02,79259422805, 1722885535, 1722886239
01,79359271586, 1722898584, 1722898677
01,79223961161, 1722900185, 1722900991
